"","seqnames","start","end","width","strand","L","area","beta","stat","pval","qval","index.start","index.end","index.width","g1_mean","g2_mean","delta","RL3061","RL3062","RL3063","RL3064","RL3065","RL3066","RL3067","RL3068","RL3069","RL3070","RL3071","RL3072","significant"
"1017","chr21",23806770,23807122,353,"*",5,0.586713936291791,0.483499102514843,4.58985080172633,0.0776399432203913,0.439642592348069,24819518,24819522,5,0.726715373260934,0.512880010162619,0.213835363098315,0.903846153846154,0.705882352941177,0.763157894736842,0.604166666666667,0.661016949152542,0.722222222222222,0.523809523809524,0.409090909090909,0.521739130434783,0.553571428571429,0.555555555555556,0.513513513513513,FALSE
"1018","chr6",58575624,58575871,248,"*",8,0.886537128681527,-0.349830473110261,-4.58982160630963,0.0776468006610573,0.439642592348069,9333274,9333281,8,0.635771046899343,0.720384188368121,-0.0846131414687782,0.537037037037037,0.681818181818182,0.622222222222222,0.641025641025641,0.661290322580645,0.671232876712329,0.782608695652174,0.666666666666667,0.657142857142857,0.727272727272727,0.867924528301887,0.620689655172414,FALSE
"1019","chr22",49881348,49881961,614,"*",12,1.87468550022033,-0.328939225645591,-4.58819537067387,0.0778730962030351,0.439899324711348,25621632,25621643,12,0.392614114023552,0.572585245075058,-0.179971131051506,0.432432432432432,0.34020618556701,0.330769230769231,0.526881720430108,0.265625,0.459770114942529,0.519607843137255,0.5,0.577777777777778,0.614173228346457,0.649484536082474,0.574468085106383,FALSE
"1020","chr4",187167260,187168237,978,"*",15,2.62883429950812,0.35614645130074,4.58816451661385,0.0778730962030351,0.439899324711348,7247276,7247290,15,0.703827689754526,0.539004045728224,0.164823644026302,0.75177304964539,0.590909090909091,0.630769230769231,0.767295597484277,0.756944444444444,0.725274725274725,0.535483870967742,0.438356164383562,0.645390070921986,0.712121212121212,0.475,0.427672955974843,FALSE
"1021","chr21",25572152,25572865,714,"*",6,0.950837857883327,0.482857459537793,4.58769332254106,0.0779210982876971,0.439899324711348,24830951,24830956,6,0.720055450994164,0.505448208765409,0.214607242228754,0.909090909090909,0.653846153846154,0.661971830985915,0.696428571428571,0.661290322580645,0.737704918032787,0.596774193548387,0.376811594202899,0.409836065573771,0.58974358974359,0.55952380952381,0.5,FALSE
"1022","chr20",54181347,54182213,867,"*",10,1.36787583423636,0.383690784047542,4.58649989480065,0.0780788194230149,0.44035842970084,24588757,24588766,10,0.791937098971737,0.635228504062227,0.15670859490951,0.794117647058823,0.769230769230769,0.858974358974359,0.766355140186916,0.731958762886598,0.830985915492958,0.628571428571429,0.578947368421053,0.620689655172414,0.576271186440678,0.820224719101124,0.586666666666667,FALSE
"1023","chr14",19888789,19889253,465,"*",27,3.28431718445651,-0.357328045766328,-4.58475316019844,0.0783051149649928,0.441042350267783,18601091,18601117,27,0.717798435921716,0.836511801351494,-0.118713365429778,0.75177304964539,0.855345911949686,0.635714285714286,0.702702702702703,0.552469135802469,0.808785529715762,0.877394636015326,0.765714285714286,0.840182648401826,0.868085106382979,0.896265560165975,0.771428571428571,FALSE
"1024","chr5",139440688,139441211,524,"*",14,1.7001532836295,-0.333444774645876,-4.58424021458337,0.0783531170496547,0.441042350267783,8325818,8325831,14,0.734950858268723,0.868165332796253,-0.13321447452753,0.737864077669903,0.703448275862069,0.757575757575758,0.787234042553192,0.653846153846154,0.769736842105263,0.884955752212389,0.820143884892086,0.862385321100917,0.866666666666667,0.876106194690266,0.89873417721519,FALSE
"1025","chr9",138285434,138285667,234,"*",5,0.579813073399032,-0.582327656194832,-4.58228916639422,0.0785382679476366,0.441608030536223,13945040,13945044,5,0.772045981852263,0.943409224035358,-0.171363242183095,0.894736842105263,0.75,0.758620689655172,0.826086956521739,0.619047619047619,0.783783783783784,0.894736842105263,0.96551724137931,0.952380952380952,0.972222222222222,0.921052631578947,0.954545454545455,FALSE
"1026","chr6",29003922,29004010,89,"*",10,1.06515991854494,-0.450131302627838,-4.58146325084968,0.0786068423542965,0.441608030536223,9044900,9044909,10,0.580755896187085,0.762366014413428,-0.181610118226344,0.432835820895522,0.6,0.771428571428571,0.490196078431373,0.583333333333333,0.606741573033708,0.71875,0.777777777777778,0.797619047619048,0.758620689655172,0.75,0.771428571428571,FALSE
"1027","chr21",34665519,34665773,255,"*",6,0.796804622461274,-0.389746588269159,-4.57960146729784,0.0788194230149424,0.442325308500113,24908715,24908720,6,0.773245878146056,0.899275730922609,-0.126029852776553,0.782608695652174,0.716981132075472,0.837209302325581,0.716981132075472,0.743589743589744,0.842105263157895,0.857142857142857,0.865671641791045,0.885245901639344,0.921052631578947,0.892857142857143,0.973684210526316,FALSE
"1028","chr4",111508937,111509119,183,"*",14,1.56710432968416,-0.372962003300272,-4.57915241849095,0.0788879974216023,0.442325308500113,6713028,6713041,14,0.742551781665648,0.869150635865028,-0.12659885419938,0.735849056603774,0.813084112149533,0.819672131147541,0.518867924528302,0.859504132231405,0.708333333333333,0.787234042553192,0.796610169491525,0.912280701754386,0.946666666666667,0.88135593220339,0.890756302521008,FALSE
"1029","chr2",95709234,95709340,107,"*",5,0.516910381132599,0.461839683740382,4.57867945985366,0.0789702867095942,0.442356397078816,3016734,3016738,5,0.427746759819128,0.23935999782774,0.188386761991388,0.485714285714286,0.384615384615385,0.447368421052632,0.535714285714286,0.28125,0.431818181818182,0.288888888888889,0.125,0.166666666666667,0.225806451612903,0.340909090909091,0.288888888888889,FALSE
"1030","chr1",170619048,170619175,128,"*",11,1.65356148531291,-0.453609101203721,-4.57788979216592,0.0790662908789182,0.44246417536513,1496938,1496948,11,0.616273003534667,0.781329059859438,-0.165056056324771,0.662337662337662,0.676923076923077,0.568965517241379,0.68,0.58,0.529411764705882,0.743589743589744,0.724137931034483,0.673469387755102,0.87037037037037,0.795454545454545,0.880952380952381,FALSE
"1031","chr20",62792349,62792365,17,"*",8,0.840211271034367,-0.347664123411375,-4.57698957817939,0.0791622950482421,0.442571744576205,24740223,24740230,8,0.549978384975279,0.71298146261581,-0.163003077640531,0.549019607843137,0.590909090909091,0.558139534883721,0.641791044776119,0.378378378378378,0.581632653061224,0.771929824561403,0.61038961038961,0.695121951219512,0.744186046511628,0.793103448275862,0.663157894736842,FALSE
"1032","chr12",98911662,98911879,218,"*",17,1.92259818541816,-0.401439790814062,-4.57484888591555,0.0794708798782119,0.443866425986447,17372062,17372078,17,0.312935967293902,0.466542127093156,-0.153606159799254,0.37007874015748,0.502857142857143,0.25,0.333333333333333,0.152439024390244,0.26890756302521,0.391061452513966,0.555555555555556,0.264,0.373983739837398,0.681318681318681,0.533333333333333,FALSE
"1033","chr9",11981994,11982979,986,"*",7,0.813773469218105,0.305002025044042,4.57325461957688,0.0796834605388577,0.444394399014396,13002733,13002739,7,0.786931940056399,0.68720237107988,0.0997295689765195,0.75,0.875,0.727272727272727,0.814432989690722,0.772277227722772,0.782608695652174,0.662790697674419,0.584415584415584,0.69811320754717,0.7,0.657894736842105,0.82,FALSE
"1034","chr15",20385510,20385640,131,"*",11,1.31542728563688,-0.456703741834458,-4.57107084171612,0.0799028986401695,0.444394399014396,19431593,19431603,11,0.649827138366236,0.816069033686208,-0.166241895319972,0.666666666666667,0.582278481012658,0.735849056603774,0.655172413793103,0.546875,0.712121212121212,0.802816901408451,0.755555555555556,0.779069767441861,0.836065573770492,0.758620689655172,0.964285714285714,FALSE
"1035","chr6",133469142,133469312,171,"*",7,0.865624518462476,-0.443917524253461,-4.57096864358839,0.0799097560808355,0.444394399014396,9805636,9805642,7,0.680473503081608,0.817494396028548,-0.137020892946939,0.736842105263158,0.813333333333333,0.696428571428571,0.558823529411765,0.588888888888889,0.688524590163934,0.613636363636364,0.918367346938776,0.8,0.936170212765957,0.886792452830189,0.75,FALSE
"1036","chr10",132680620,132681935,1316,"*",9,1.23702822386438,0.361875068138038,4.57093912110274,0.0799371858434995,0.444394399014396,15251717,15251725,9,0.79299867489337,0.67108192724069,0.12191674765268,0.916666666666667,0.833333333333333,0.842105263157895,0.780487804878049,0.578947368421053,0.806451612903226,0.723076923076923,0.592105263157895,0.705263157894737,0.597826086956522,0.707070707070707,0.701149425287356,FALSE
"1037","chr10",1974954,1975664,711,"*",27,3.3402828898456,-0.284129053490612,-4.5707820541079,0.0799509007248315,0.444394399014396,14053676,14053702,27,0.322059070071017,0.470843767083646,-0.148784697012629,0.303030303030303,0.28030303030303,0.262222222222222,0.282608695652174,0.529680365296804,0.274509803921569,0.380090497737557,0.633187772925764,0.379807692307692,0.510204081632653,0.481981981981982,0.43979057591623,FALSE
"1038","chr7",143208443,143208667,225,"*",22,2.46842987151907,-0.364616569026039,-4.5695802788796,0.0800949069788174,0.444765938175244,11459184,11459205,22,0.738897814391578,0.875181412595938,-0.13628359820436,0.859060402684564,0.796703296703297,0.701219512195122,0.694214876033058,0.595092024539877,0.787096774193548,0.752136752136752,0.928571428571429,0.979166666666667,0.795454545454545,0.850877192982456,0.94488188976378,FALSE
"1039","chr10",55925991,55927324,1334,"*",29,4.41376812425292,0.304483941926797,4.56711659999553,0.0803417748427932,0.445707401534033,14526896,14526924,29,0.675297145829525,0.537634436748191,0.137662709081334,0.733606557377049,0.718181818181818,0.662393162393162,0.642570281124498,0.652173913043478,0.642857142857143,0.590551181102362,0.403669724770642,0.694267515923567,0.447963800904977,0.414507772020725,0.674846625766871,FALSE
"1040","chr18",68842268,68842926,659,"*",6,1.14903027232233,0.436681552893083,4.56424971408684,0.0806915043167589,0.447217145078652,22910528,22910533,6,0.780488356178365,0.596062446106993,0.184425910071371,0.852272727272727,0.704225352112676,0.848101265822785,0.844827586206897,0.623376623376623,0.810126582278481,0.606060606060606,0.474358974358974,0.655737704918033,0.565217391304348,0.65,0.625,FALSE
"1041","chr21",23873984,23875463,1480,"*",5,0.890183825933505,0.415679693275234,4.56016821809306,0.0812606718920365,0.449327572767889,24819955,24819959,5,0.732604278916048,0.543156393499643,0.189447885416405,0.830508474576271,0.666666666666667,0.769230769230769,0.73015873015873,0.732394366197183,0.666666666666667,0.7,0.397435897435897,0.621621621621622,0.486486486486487,0.579710144927536,0.473684210526316,FALSE
"1042","chr12",48151653,48151870,218,"*",10,1.20617182972699,-0.462308786319696,-4.56013121183631,0.0812606718920365,0.449327572767889,16962628,16962637,10,0.627246398603417,0.787435021228125,-0.160188622624708,0.754716981132076,0.619565217391304,0.58,0.705882352941177,0.473684210526316,0.62962962962963,0.833333333333333,0.781609195402299,0.741379310344828,0.746666666666667,0.837837837837838,0.783783783783784,FALSE
"1043","chr19",57230391,57230876,486,"*",15,2.19861535588912,-0.388674306968295,-4.55956483559963,0.0813361037393624,0.449327572767889,24013403,24013417,15,0.421711666708604,0.610696159255293,-0.18898449254669,0.313253012048193,0.603603603603604,0.533898305084746,0.496503496503497,0.285714285714286,0.297297297297297,0.552083333333333,0.597402597402597,0.679012345679012,0.645833333333333,0.563758389261745,0.626086956521739,FALSE
"1044","chr21",23438910,23440159,1250,"*",6,0.650319847602873,0.30501156478554,4.55930063202629,0.0813841058240244,0.449327572767889,24817423,24817428,6,0.828170180025166,0.692365648864091,0.135804531161075,0.848101265822785,0.825581395348837,0.846153846153846,0.865671641791045,0.859375,0.724137931034483,0.823529411764706,0.699029126213592,0.69620253164557,0.580246913580247,0.642857142857143,0.712328767123288,FALSE
"1045","chr22",46450061,46450192,132,"*",9,0.966035308596115,-0.467988261913231,-4.55837788985731,0.0814869674340143,0.449375350747273,25556676,25556684,9,0.382420187567246,0.560087360225894,-0.177667172658648,0.333333333333333,0.4375,0.522727272727273,0.354166666666667,0.254901960784314,0.391891891891892,0.568627450980392,0.428571428571429,0.608695652173913,0.5,0.62962962962963,0.625,FALSE
"1046","chr8",144223329,144223598,270,"*",6,0.899793253598604,-0.424011593429276,-4.55795988398702,0.0815486844000082,0.449375350747273,12861695,12861700,6,0.618790294259393,0.734136891618931,-0.115346597359538,0.64,0.596153846153846,0.590909090909091,0.627450980392157,0.6,0.658227848101266,0.870967741935484,0.633333333333333,0.685185185185185,0.776119402985075,0.705882352941177,0.733333333333333,FALSE
"1047","chr11",8632722,8632996,275,"*",5,0.602581291700521,0.426696449604461,4.55528596817401,0.0819669882806339,0.451007015161801,15436066,15436070,5,0.91367601157961,0.796768304536949,0.11690770704266,0.959183673469388,0.915492957746479,0.928571428571429,0.810810810810811,0.92156862745098,0.946428571428571,0.837209302325581,0.727272727272727,0.742424242424242,0.844827586206897,0.837209302325581,0.791666666666667,FALSE
"1048","chr8",53807681,53808028,348,"*",12,1.62244743771448,-0.349799015505679,-4.5550885623899,0.0820012754839639,0.451007015161801,12164335,12164346,12,0.537863395820863,0.70122804671309,-0.163364650892227,0.5,0.666666666666667,0.456521739130435,0.458823529411765,0.468085106382979,0.677083333333333,0.666666666666667,0.784810126582278,0.752941176470588,0.708333333333333,0.623188405797101,0.671428571428571,FALSE
"1049","chr20",54183174,54184367,1194,"*",10,1.10667048013833,0.356571634319692,4.55408587392789,0.0821315668566178,0.451051412191942,24588771,24588780,10,0.862401221432184,0.752285569063598,0.110115652368586,0.881188118811881,0.888888888888889,0.816091954022989,0.891472868217054,0.839622641509434,0.857142857142857,0.795180722891566,0.71304347826087,0.781512605042017,0.666666666666667,0.768421052631579,0.788888888888889,FALSE
"1050","chr14",28223333,28224323,991,"*",5,0.700464292016631,0.445929587167357,4.55360116194703,0.0821658540599478,0.451051412191942,18674524,18674528,5,0.838284473964854,0.675464389152416,0.162820084812437,0.833333333333333,0.888888888888889,0.825396825396825,0.8125,0.897435897435897,0.772151898734177,0.659574468085106,0.514285714285714,0.605633802816901,0.852459016393443,0.816666666666667,0.604166666666667,FALSE
"1051","chr21",20758172,20759070,899,"*",6,0.657127957026823,0.4168717455925,4.55093272677688,0.0824950112119155,0.452427444933854,24800173,24800178,6,0.87374488679828,0.751239537191543,0.122505349606737,0.827586206896552,0.911764705882353,0.897959183673469,0.872727272727273,0.883116883116883,0.849315068493151,0.788461538461538,0.642857142857143,0.67741935483871,0.780487804878049,0.813333333333333,0.804878048780488,FALSE
"1052","chr20",41707956,41708944,989,"*",5,0.533702075585457,0.29340729273361,4.54829303692467,0.0827830237198873,0.453575426541283,24431818,24431822,5,0.773723002673649,0.689783916103025,0.0839390865706239,0.719298245614035,0.705882352941177,0.780487804878049,0.783333333333333,0.790322580645161,0.863013698630137,0.653846153846154,0.690140845070423,0.692307692307692,0.641791044776119,0.689189189189189,0.771428571428571,FALSE
"1053","chr5",24044122,24045137,1016,"*",6,0.758810389144536,0.388851099992261,4.54649301427965,0.083084751109191,0.454796301418212,7524971,7524976,6,0.808908067921543,0.679452636515912,0.129455431405631,0.804347826086957,0.8125,0.775,0.862068965517241,0.714285714285714,0.885245901639344,0.662162162162162,0.619718309859155,0.6,0.73015873015873,0.73134328358209,0.733333333333333,FALSE
"1054","chr14",77192468,77192702,235,"*",12,1.43243580228866,0.401424658893264,4.54412306695052,0.0833727636171628,0.455939857200499,19083209,19083220,12,0.827504750144066,0.69647850014497,0.131026249999096,0.813559322033898,0.834782608695652,0.711111111111111,0.886363636363636,0.862068965517241,0.857142857142857,0.730337078651685,0.676923076923077,0.736842105263158,0.733333333333333,0.590909090909091,0.710526315789474,FALSE
"1055","chr3",1863986,1864797,812,"*",8,1.16483249742127,0.407774839917581,4.54277156819683,0.0835236273118147,0.456086950061831,4280807,4280814,8,0.786609983494666,0.625519402228027,0.161090581266639,0.791666666666667,0.805825242718447,0.8625,0.813186813186813,0.723076923076923,0.723404255319149,0.674698795180723,0.532608695652174,0.651515151515151,0.659340659340659,0.623188405797101,0.611764705882353,FALSE
